customer_id,age,age_group_18-25,age_group_26-35,age_group_36-45,age_group_46-55,age_group_55+,app_sessions_last_30d,avg_monthly_spend_usd,city_tier_Tier 1,city_tier_Tier 2,city_tier_Tier 3,clv_segment_High,clv_segment_Low,clv_segment_Medium,clv_spend_ratio,contract_type_Annual,contract_type_Monthly,contract_type_Quarterly,days_since_last_purchase,digital_preference,discount_dependency,discount_usage_rate,email_open_rate,engagement_score,estimated_clv_usd,gender_Female,gender_Male,gender_Other,high_risk,late_payments_last_12m,marketing_channel_Email,marketing_channel_Organic Search,marketing_channel_Paid Ads,marketing_channel_Referral,marketing_channel_Social Media,nps_category_Detractor,nps_category_Passive,nps_category_Promoter,nps_score,payment_reliability,products_owned,recency_bucket_Distant,recency_bucket_Moderate,recency_bucket_Recent,recency_bucket_Very Distant,recency_bucket_Very Recent,returns_last_12m,risk_score,spend_per_tenure,subscription_type_Basic,subscription_type_Premium,subscription_type_Standard,support_intensity,support_tickets_last_90d,tenure_category_Developing (1-2y),tenure_category_Early (6-12m),tenure_category_Established (2-4y),tenure_category_Loyal (4y+),tenure_category_New (<6m),tenure_months,website_visits_last_30d,churned
CUST100290,34,False,True,False,False,False,25,77.95,True,False,False,False,False,True,2.7027795595467174,False,True,False,22,0.6410256410256411,0.260752,0.379,0.312,39,2528.18,False,True,False,0,0,False,True,False,False,False,False,True,False,28,1.0,3,False,False,True,False,False,0,0,1.4990384615384615,True,False,False,0.019230769230769232,1,False,False,False,True,False,52,14,0
CUST100291,31,False,True,False,False,False,18,103.62,False,True,False,True,False,False,2.7413867979154602,False,True,False,70,0.6,0.05253,0.102,0.485,30,3408.75,True,False,False,0,1,False,False,False,False,True,False,False,True,45,0.8333333333333334,3,True,False,False,False,False,1,1,1.9550943396226417,False,False,True,0.018867924528301886,1,False,False,False,True,False,53,12,0
CUST100292,30,False,True,False,False,False,24,116.45,True,False,False,True,False,False,2.3552812365822238,False,True,False,25,0.75,0.06350399999999999,0.189,0.664,32,3291.27,True,False,False,0,0,False,False,False,True,False,True,False,False,-4,1.0,3,False,False,True,False,False,1,1,2.708139534883721,False,False,True,0.023255813953488372,1,False,False,True,False,False,43,8,0
CUST100294,40,False,False,True,False,False,22,69.83,True,False,False,False,False,True,3.474998806625614,True,False,False,84,0.7096774193548387,0.21044900000000002,0.541,0.611,31,2911.91,True,False,False,0,0,False,True,False,False,False,False,False,True,67,1.0,3,True,False,False,False,False,2,1,0.9698611111111111,True,False,False,0.027777777777777776,2,False,False,False,True,False,72,9,0
CUST100296,46,False,False,False,True,False,28,62.28,False,True,False,False,False,True,1.7966709484050525,False,True,False,51,0.6363636363636364,0.36697199999999996,0.636,0.423,44,1342.76,False,True,False,0,0,False,True,False,False,False,False,True,False,31,1.0,4,False,True,False,False,False,2,0,2.3953846153846152,True,False,False,0.038461538461538464,1,False,False,True,False,False,26,16,0
CUST100298,45,False,False,True,False,False,17,116.28,False,True,False,False,False,True,1.5631234950120396,False,True,False,87,0.53125,0.046482,0.127,0.634,32,2181.12,True,False,False,0,4,False,True,False,False,False,False,True,False,39,0.33333333333333337,1,True,False,False,False,False,2,2,2.704186046511628,False,True,False,0.046511627906976744,2,False,False,True,False,False,43,15,1
CUST100299,43,False,False,True,False,False,23,115.98,True,False,False,False,False,True,1.562086854055297,False,True,False,21,0.71875,0.15485999999999997,0.348,0.555,32,2174.05,True,False,False,0,1,False,True,False,False,False,True,False,False,4,0.8333333333333334,6,False,False,True,False,False,1,0,4.142142857142857,False,False,True,0.0,0,False,False,True,False,False,28,9,1
CUST100300,27,False,True,False,False,False,16,20.0,True,False,False,False,True,False,0.8268749999999999,True,False,False,12,0.5161290322580645,0.246521,0.307,0.197,31,198.45,False,True,False,0,0,True,False,False,False,False,False,False,True,52,1.0,4,False,False,False,False,True,0,1,2.2222222222222223,False,False,True,0.2222222222222222,2,False,True,False,False,False,9,15,1
CUST100301,30,False,True,False,False,False,19,167.18,True,False,False,True,False,False,1.8050005981576742,False,False,True,59,0.5757575757575758,0.113704,0.233,0.512,33,3621.12,False,True,False,0,1,False,False,True,False,False,False,False,True,74,0.8333333333333334,7,False,True,False,False,False,1,0,8.359,False,False,True,0.05,1,True,False,False,False,False,20,14,0
CUST100302,44,False,False,True,False,False,19,20.0,True,False,False,False,True,False,3.021666666666667,True,False,False,18,0.7037037037037037,0.269188,0.389,0.308,27,725.2,True,False,False,0,1,False,True,False,False,False,False,False,True,74,0.8333333333333334,4,False,False,True,False,False,1,0,0.35714285714285715,False,False,True,0.017857142857142856,1,False,False,False,True,False,56,8,0
CUST100304,36,False,False,True,False,False,29,174.74,True,False,False,True,False,False,2.3574978062645453,False,False,True,42,0.6444444444444445,0.14208,0.24,0.408,45,4943.39,False,True,False,0,0,False,False,False,True,False,False,False,True,53,1.0,1,False,True,False,False,False,1,0,3.4262745098039216,False,True,False,0.0196078431372549,1,False,False,False,True,False,51,16,0
CUST100305,37,False,False,True,False,False,18,214.41,True,False,False,True,False,False,1.2916647233493461,False,True,False,75,0.6206896551724138,0.193444,0.548,0.647,29,3323.35,False,True,False,0,4,False,False,False,True,False,False,True,False,21,0.33333333333333337,5,True,False,False,False,False,0,2,17.8675,True,False,False,0.0,0,False,True,False,False,False,12,11,0
CUST100306,50,False,False,False,True,False,19,98.66,False,True,False,True,False,False,2.818611054801,True,False,False,20,0.6551724137931034,0.327523,0.497,0.341,29,3337.01,False,True,False,0,1,False,False,True,False,False,True,False,False,6,0.8333333333333334,3,False,False,True,False,False,0,0,1.7938181818181818,False,False,True,0.01818181818181818,1,False,False,False,True,False,55,10,0
CUST100307,29,False,True,False,False,False,14,50.52,False,False,True,False,True,False,1.313060833993138,True,False,False,16,0.56,0.180851,0.451,0.599,25,796.03,True,False,False,0,0,False,False,False,True,False,False,True,False,30,1.0,6,False,False,True,False,False,0,0,4.592727272727273,False,True,False,0.09090909090909091,1,False,True,False,False,False,11,11,0
CUST100308,42,False,False,True,False,False,12,173.07,False,True,False,True,False,False,1.7966670518672596,True,False,False,40,0.42857142857142855,0.35864399999999996,0.726,0.506,28,3731.39,False,True,False,0,0,False,False,True,False,False,False,False,True,95,1.0,4,False,True,False,False,False,0,1,6.656538461538461,False,True,False,0.11538461538461539,3,False,False,True,False,False,26,16,0
CUST100309,34,False,True,False,False,False,13,153.93,True,False,False,True,False,False,2.4499989172567616,False,True,False,5,0.52,0.100035,0.247,0.595,25,4525.54,True,False,False,0,1,False,False,False,False,True,True,False,False,17,0.8333333333333334,4,False,False,False,False,True,1,0,3.665,False,False,True,0.023809523809523808,1,False,False,True,False,False,42,12,0
CUST100310,34,False,True,False,False,False,17,93.0,True,False,False,False,False,True,1.5374999999999999,False,True,False,57,0.53125,0.23854199999999998,0.479,0.502,32,1715.85,False,True,False,0,2,False,True,False,False,False,False,True,False,44,0.6666666666666667,1,False,True,False,False,False,0,1,3.4444444444444446,False,False,True,0.0,0,False,False,True,False,False,27,15,0
CUST100311,48,False,False,False,True,False,17,87.29,False,False,True,False,True,False,1.1197254362851798,True,False,False,54,0.6538461538461539,0.14514,0.59,0.754,26,1172.89,False,True,False,0,0,False,False,False,False,True,False,True,False,43,1.0,3,False,True,False,False,False,2,1,7.935454545454546,True,False,False,0.2727272727272727,3,False,True,False,False,False,11,9,0
CUST100312,45,False,False,True,False,False,15,82.72,True,False,False,False,False,True,2.286669890393295,False,False,True,54,0.5,0.08244999999999998,0.425,0.806,30,2269.84,False,True,False,0,0,False,False,True,False,False,False,True,False,22,1.0,4,False,True,False,False,False,1,0,2.176842105263158,False,True,False,0.0,0,False,False,True,False,False,38,15,0
CUST100313,45,False,False,True,False,False,19,99.49,True,False,False,False,False,True,1.6647904311991155,True,False,False,40,0.7037037037037037,0.294853,0.613,0.519,27,1987.56,False,True,False,0,1,True,False,False,False,False,False,False,True,74,0.8333333333333334,2,False,True,False,False,False,0,1,2.313720930232558,True,False,False,0.06976744186046512,3,False,False,True,False,False,43,8,1
CUST100314,50,False,False,False,True,False,13,129.22,False,True,False,False,False,True,1.0714608161791261,False,True,False,124,0.5416666666666666,0.09829800000000001,0.254,0.613,24,1661.45,True,False,False,0,0,False,False,True,False,False,False,False,True,76,1.0,3,False,False,False,True,False,1,1,6.801052631578948,False,False,True,0.10526315789473684,2,True,False,False,False,False,19,11,1
CUST100316,44,False,False,True,False,False,18,95.22,False,True,False,False,True,False,0.9800024504655885,False,True,False,70,0.5294117647058824,0.17719200000000002,0.428,0.586,34,1119.79,False,False,True,0,0,True,False,False,False,False,True,False,False,10,1.0,4,True,False,False,False,False,2,1,15.87,True,False,False,0.16666666666666666,1,False,False,False,False,True,6,16,0
CUST100318,40,False,False,True,False,False,18,48.29,True,False,False,False,False,True,2.316663215296473,False,True,False,41,0.6,0.21761499999999998,0.355,0.387,30,1342.46,True,False,False,0,1,False,False,True,False,False,False,True,False,34,0.8333333333333334,3,False,True,False,False,False,1,0,1.1497619047619048,False,True,False,0.023809523809523808,1,False,False,True,False,False,42,12,0
CUST100319,35,False,True,False,False,False,14,98.08,False,False,True,True,False,False,4.126945690592713,False,True,False,26,0.6086956521739131,0.03623900000000001,0.217,0.833,23,4857.25,True,False,False,0,1,False,False,False,True,False,True,False,False,13,0.8333333333333334,8,False,False,True,False,False,1,0,1.5089230769230768,True,False,False,0.0,0,False,False,False,True,False,65,9,0
CUST100320,37,False,False,True,False,False,20,39.58,True,False,False,False,False,True,3.0562573690416035,True,False,False,50,0.5882352941176471,0.24181999999999998,0.535,0.548,34,1451.6,True,False,False,0,2,False,True,False,False,False,True,False,False,13,0.6666666666666667,6,False,True,False,False,False,0,2,0.5497222222222222,False,False,True,0.06944444444444445,5,False,False,False,True,False,72,14,1
CUST100321,43,False,False,True,False,False,14,119.88,False,True,False,True,False,False,2.9730563897230566,False,True,False,26,0.5384615384615384,0.077184,0.192,0.598,26,4276.92,False,True,False,0,0,False,False,False,False,True,False,True,False,37,1.0,3,False,False,True,False,False,0,1,2.0318644067796607,True,False,False,0.05084745762711865,3,False,False,False,True,False,59,12,0
CUST100322,27,False,True,False,False,False,29,27.73,False,True,False,False,True,False,2.858336338502224,True,False,False,72,0.6590909090909091,0.32604,0.66,0.506,44,951.14,False,True,False,0,0,False,False,False,False,True,True,False,False,19,1.0,4,True,False,False,False,False,2,2,0.5332692307692308,True,False,False,0.057692307692307696,3,False,False,False,True,False,52,15,0
CUST100323,59,False,False,False,False,True,17,155.05,False,True,False,True,False,False,2.7986133505320865,False,True,False,46,0.6538461538461539,0.19554599999999997,0.598,0.673,26,5207.1,True,False,False,0,3,False,False,True,False,False,True,False,False,5,0.5,5,False,True,False,False,False,0,1,3.2989361702127664,False,False,True,0.02127659574468085,1,False,False,True,False,False,47,9,0
CUST100324,25,True,False,False,False,False,22,55.84,True,False,False,False,True,False,0.9652728032473733,True,False,False,3,0.7586206896551724,0.056956,0.116,0.509,29,646.81,False,True,False,0,1,True,False,False,False,False,False,True,False,35,0.8333333333333334,3,False,False,False,False,True,0,1,7.977142857142858,False,False,True,0.5714285714285714,4,False,True,False,False,False,7,7,0
CUST100325,23,True,False,False,False,False,13,35.23,True,False,False,False,True,False,1.1197133125177405,False,False,True,25,0.4642857142857143,0.07009599999999999,0.208,0.663,28,473.37,False,True,False,0,0,False,False,True,False,False,True,False,False,1,1.0,3,False,False,True,False,False,0,0,3.2027272727272726,True,False,False,0.0,0,False,True,False,False,False,11,15,0
CUST100326,49,False,False,False,True,False,20,98.64,False,True,False,True,False,False,3.0502754122735873,True,False,False,102,0.5714285714285714,0.153512,0.248,0.381,35,3610.55,False,True,False,0,1,True,False,False,False,False,True,False,False,19,0.8333333333333334,3,False,False,False,True,False,1,1,1.6170491803278688,True,False,False,0.01639344262295082,1,False,False,False,True,False,61,15,0
CUST100327,45,False,False,True,False,False,24,192.0,False,False,True,True,False,False,3.5116666666666667,True,False,False,106,0.6486486486486487,0.09918999999999999,0.455,0.782,37,8090.88,False,True,False,0,1,False,False,False,True,False,False,True,False,42,0.8333333333333334,4,False,False,False,True,False,0,1,2.823529411764706,True,False,False,0.029411764705882353,2,False,False,False,True,False,68,13,0
CUST100328,43,False,False,True,False,False,17,147.0,False,False,True,False,False,True,1.1735430839002268,False,True,False,65,0.5666666666666667,0.23937,0.606,0.605,30,2070.13,False,True,False,0,1,False,False,False,True,False,False,True,False,28,0.8333333333333334,2,True,False,False,False,False,2,1,5.88,True,False,False,0.0,0,False,False,True,False,False,25,13,1
CUST100329,43,False,False,True,False,False,20,28.5,True,False,False,False,True,False,0.9687426900584796,False,True,False,41,0.5882352941176471,0.10679700000000002,0.367,0.709,34,331.31,False,True,False,0,5,False,True,False,False,False,False,True,False,25,0.16666666666666663,5,False,True,False,False,False,1,1,2.375,False,True,False,0.16666666666666666,2,False,True,False,False,False,12,14,1
CUST100331,26,False,True,False,False,False,22,97.2,False,False,True,False,True,False,1.025,False,False,True,43,0.6875,0.148995,0.301,0.505,32,1195.56,False,True,False,0,3,False,False,False,False,True,False,False,True,71,0.5,1,False,True,False,False,False,4,1,8.1,True,False,False,0.16666666666666666,2,False,True,False,False,False,12,10,0
CUST100332,37,False,False,True,False,False,18,215.73,False,True,False,True,False,False,2.6263886957462264,True,False,False,91,0.5,0.080949,0.363,0.777,36,6799.09,False,True,False,0,0,False,False,False,False,True,False,True,False,34,1.0,5,False,False,False,True,False,0,2,5.016976744186047,False,False,True,0.13953488372093023,6,False,False,True,False,False,43,18,0
CUST100333,29,False,True,False,False,False,11,72.75,False,False,True,False,False,True,2.970836197021764,False,True,False,50,0.6111111111111112,0.128592,0.304,0.577,18,2593.54,False,True,False,0,2,False,False,True,False,False,True,False,False,4,0.6666666666666667,5,False,True,False,False,False,1,2,1.4264705882352942,False,True,False,0.058823529411764705,3,False,False,False,True,False,51,7,0
CUST100334,47,False,False,False,True,False,22,73.11,True,False,False,False,False,True,2.368052705968176,False,False,True,38,0.5945945945945946,0.244818,0.603,0.594,37,2077.54,False,True,False,0,0,False,False,True,False,False,False,False,True,55,1.0,5,False,True,False,False,False,0,1,1.9759459459459459,True,False,False,0.08108108108108109,3,False,False,True,False,False,37,15,0
CUST100335,34,False,True,False,False,False,18,183.73,False,True,False,True,False,False,2.1733340590359047,False,True,False,71,0.6666666666666666,0.111888,0.296,0.622,27,4791.68,False,True,False,0,1,False,False,False,True,False,False,False,True,100,0.8333333333333334,6,True,False,False,False,False,1,1,3.9941304347826083,False,True,False,0.043478260869565216,2,False,False,True,False,False,46,9,1
CUST100336,27,False,True,False,False,False,12,123.77,False,True,False,True,False,False,3.214719506611726,True,False,False,22,0.3870967741935484,0.19946699999999998,0.599,0.667,31,4774.63,True,False,False,0,0,False,False,False,False,True,False,False,True,70,1.0,6,False,False,True,False,False,0,0,2.3352830188679246,False,True,False,0.03773584905660377,2,False,False,False,True,False,53,19,0
CUST100338,41,False,False,True,False,False,19,82.28,False,True,False,False,False,True,2.779999189758548,False,True,False,17,0.7037037037037037,0.10608,0.204,0.48,27,2744.86,True,False,False,0,1,False,False,True,False,False,False,True,False,26,0.8333333333333334,3,False,False,True,False,False,3,0,1.5237037037037038,True,False,False,0.018518518518518517,1,False,False,False,True,False,54,8,0
CUST100339,30,False,True,False,False,False,22,110.43,True,False,False,True,False,False,2.729164780102025,False,True,False,61,0.6875,0.252966,0.399,0.366,32,3616.58,True,False,False,0,1,True,False,False,False,False,True,False,False,11,0.8333333333333334,2,True,False,False,False,False,1,2,1.9373684210526316,False,True,False,0.07017543859649122,4,False,False,False,True,False,57,10,0
CUST100340,27,False,True,False,False,False,24,174.2,False,True,False,False,False,True,0.6004161882893226,False,True,False,44,0.6857142857142857,0.067068,0.276,0.757,35,1255.11,False,True,False,0,2,True,False,False,False,False,True,False,False,6,0.6666666666666667,2,False,True,False,False,False,0,2,43.55,False,False,True,1.0,4,False,False,False,False,True,4,11,1
CUST100341,39,False,False,True,False,False,18,108.48,True,False,False,False,False,True,1.8285398230088497,False,False,True,180,0.6,0.335115,0.495,0.323,30,2380.32,False,False,True,0,1,False,True,False,False,False,False,False,True,64,0.8333333333333334,2,False,False,False,True,False,0,2,2.213877551020408,True,False,False,0.10204081632653061,5,False,False,False,True,False,49,12,1
CUST100342,39,False,False,True,False,False,19,165.54,False,True,False,False,False,True,0.9322922959204221,False,True,False,62,0.59375,0.42524999999999996,0.567,0.25,32,1851.98,True,False,False,1,2,False,False,True,False,False,False,False,True,63,0.6666666666666667,8,True,False,False,False,False,3,3,23.648571428571426,True,False,False,0.0,0,False,True,False,False,False,7,13,1
CUST100344,31,False,True,False,False,False,14,68.22,True,False,False,False,False,True,2.7800009772305287,False,True,False,42,0.42424242424242425,0.04635899999999999,0.459,0.899,33,2275.82,False,True,False,0,1,True,False,False,False,False,False,False,True,51,0.8333333333333334,3,False,True,False,False,False,2,0,1.2633333333333334,False,False,True,0.0,0,False,False,False,True,False,54,19,0
CUST100346,20,True,False,False,False,False,16,159.16,True,False,False,True,False,False,1.7652781268325375,False,True,False,31,0.64,0.216961,0.361,0.399,25,3371.54,False,True,False,0,0,False,False,False,False,True,False,True,False,37,1.0,5,False,True,False,False,False,1,0,6.92,False,True,False,0.043478260869565216,1,True,False,False,False,False,23,9,0
CUST100347,21,True,False,False,False,False,18,145.12,False,True,False,True,False,False,1.9805563212054391,False,False,True,7,0.6,0.10727,0.17,0.369,30,3449.02,False,True,False,0,3,True,False,False,False,False,True,False,False,7,0.5,5,False,False,False,False,True,1,1,5.182857142857143,True,False,False,0.03571428571428571,1,False,False,True,False,False,28,12,0
CUST100348,28,False,True,False,False,False,22,113.19,False,False,True,True,False,False,3.0624981594369345,False,True,False,17,0.7096774193548387,0.285824,0.704,0.594,31,4159.73,False,True,False,0,0,False,False,True,False,False,False,False,True,70,1.0,4,False,False,True,False,False,0,0,1.9857894736842105,False,False,True,0.0,0,False,False,False,True,False,57,9,0
CUST100349,34,False,True,False,False,False,22,29.87,True,False,False,False,True,False,1.3475058587211248,False,False,True,34,0.6285714285714286,0.11898400000000002,0.278,0.572,35,483.0,True,False,False,0,1,True,False,False,False,False,True,False,False,11,0.8333333333333334,4,False,True,False,False,False,0,0,1.1488461538461539,False,False,True,0.038461538461538464,1,False,False,True,False,False,26,13,1
CUST100350,39,False,False,True,False,False,16,34.18,True,False,False,False,True,False,1.4691583772186465,False,False,True,13,0.47058823529411764,0.278936,0.476,0.414,34,602.59,True,False,False,0,0,False,False,False,False,True,False,True,False,21,1.0,1,False,False,False,False,True,0,1,1.3672,False,False,True,0.12,3,False,False,True,False,False,25,18,0
CUST100351,52,False,False,False,True,False,21,43.75,False,True,False,False,False,True,2.564990476190476,False,True,False,46,0.7241379310344828,0.084048,0.103,0.184,29,1346.62,False,True,False,0,1,True,False,False,False,False,False,True,False,23,0.8333333333333334,7,False,True,False,False,False,3,1,0.8101851851851852,True,False,False,0.018518518518518517,1,False,False,False,True,False,54,8,1
CUST100352,45,False,False,True,False,False,9,92.03,True,False,False,False,False,True,1.6058350537868085,False,True,False,83,0.391304347826087,0.07838399999999998,0.368,0.787,23,1773.42,False,True,False,0,0,False,False,True,False,False,True,False,False,-54,1.0,1,True,False,False,False,False,0,2,3.173448275862069,False,True,False,0.034482758620689655,1,False,False,True,False,False,29,14,0
CUST100353,34,False,True,False,False,False,15,98.03,False,True,False,True,False,False,2.5649971097283144,False,False,True,26,0.5,0.02751,0.105,0.738,30,3017.36,True,False,False,0,0,False,False,False,False,True,False,False,True,56,1.0,7,False,False,True,False,False,1,0,2.723055555555556,False,True,False,0.027777777777777776,1,False,False,True,False,False,36,15,0
CUST100354,36,False,False,True,False,False,20,48.61,False,False,True,False,True,False,0.9799938284303642,True,False,False,35,0.625,0.19074000000000002,0.66,0.711,32,571.65,False,True,False,0,2,False,False,False,False,True,True,False,False,5,0.6666666666666667,4,False,True,False,False,False,1,2,3.472142857142857,False,False,True,0.21428571428571427,3,True,False,False,False,False,14,12,1
CUST100355,25,True,False,False,False,False,21,161.01,False,True,False,True,False,False,2.0463894582117055,False,True,False,42,0.5675675675675675,0.183667,0.283,0.351,37,3953.87,True,False,False,0,1,False,False,False,False,True,False,False,True,51,0.8333333333333334,3,False,True,False,False,False,2,1,4.600285714285714,False,False,True,0.11428571428571428,4,False,False,True,False,False,35,16,0
CUST100356,36,False,False,True,False,False,15,58.13,True,False,False,False,True,False,1.3900022937095016,False,True,False,38,0.5172413793103449,0.314416,0.457,0.312,29,969.61,False,True,False,0,3,False,False,False,False,True,True,False,False,19,0.5,3,False,True,False,False,False,0,1,1.9376666666666666,True,False,False,0.06666666666666667,2,False,False,True,False,False,30,14,1
CUST100357,33,False,True,False,False,False,11,53.32,False,True,False,False,True,False,1.506939234808702,False,True,False,47,0.4782608695652174,0.13770899999999997,0.429,0.679,23,964.2,True,False,False,0,1,False,False,True,False,False,True,False,False,19,0.8333333333333334,5,False,True,False,False,False,2,1,3.1364705882352943,False,False,True,0.23529411764705882,4,True,False,False,False,False,17,12,0
CUST100358,40,False,False,True,False,False,23,118.97,False,True,False,True,False,False,2.178126138242134,False,False,True,9,0.696969696969697,0.08378000000000001,0.142,0.41,33,3109.58,False,True,False,0,3,False,False,False,False,True,True,False,False,1,0.5,1,False,False,False,False,True,0,1,1.7756716417910448,False,False,True,0.029850746268656716,2,False,False,False,True,False,67,10,1
CUST100359,27,False,True,False,False,False,15,158.83,True,False,False,False,False,True,1.3899976914520766,False,True,False,88,0.5,0.162024,0.258,0.372,30,2649.28,True,False,False,0,3,False,False,False,True,False,False,False,True,71,0.5,3,True,False,False,False,False,2,2,5.294333333333333,False,False,True,0.03333333333333333,1,False,False,True,False,False,30,15,1
CUST100360,42,False,False,True,False,False,24,207.47,False,True,False,True,False,False,2.5725004418309476,False,True,False,40,0.75,0.17992799999999998,0.294,0.388,32,6404.6,True,False,False,0,0,False,True,False,False,False,False,False,True,77,1.0,4,False,True,False,False,False,2,0,4.610444444444444,False,True,False,0.044444444444444446,2,False,False,True,False,False,45,8,0
CUST100361,53,False,False,False,True,False,14,141.21,False,True,False,True,False,False,2.6641644831574722,False,False,True,25,0.4827586206896552,0.021976,0.067,0.672,29,4514.48,True,False,False,0,1,True,False,False,False,False,False,False,True,60,0.8333333333333334,3,False,False,True,False,False,3,0,2.768823529411765,False,False,True,0.0196078431372549,1,False,False,False,True,False,51,15,0
CUST100362,35,False,True,False,False,False,14,186.09,False,True,False,True,False,False,1.7739579414978415,False,False,True,55,0.5384615384615384,0.251811,0.441,0.429,26,3961.39,True,False,False,0,0,False,False,False,True,False,False,True,False,39,1.0,2,False,True,False,False,False,0,0,3.9593617021276595,True,False,False,0.0,0,False,False,True,False,False,47,12,1
CUST100363,40,False,False,True,False,False,21,60.46,True,False,False,False,False,True,2.8991619803726985,False,True,False,81,0.6,0.052615,0.085,0.381,35,2103.4,False,True,False,0,1,False,False,True,False,False,False,True,False,36,0.8333333333333334,4,True,False,False,False,False,3,1,1.140754716981132,False,False,True,0.018867924528301886,1,False,False,False,True,False,53,14,0
CUST100364,44,False,False,True,False,False,14,212.19,False,True,False,True,False,False,3.166112917668128,False,True,False,22,0.45161290322580644,0.22401999999999997,0.487,0.54,31,8061.81,False,False,True,0,0,False,False,False,False,True,False,False,True,62,1.0,3,False,False,True,False,False,0,1,3.31546875,True,False,False,0.078125,5,False,False,False,True,False,64,17,0
CUST100365,32,False,True,False,False,False,21,31.23,True,False,False,False,True,False,2.037784181876401,False,False,True,57,0.7,0.16102,0.415,0.612,30,763.68,True,False,False,0,0,False,True,False,False,False,False,True,False,28,1.0,2,False,True,False,False,False,1,0,0.8218421052631579,False,False,True,0.02631578947368421,1,False,False,True,False,False,38,9,0
CUST100366,38,False,False,True,False,False,21,92.33,True,False,False,True,False,False,3.1661070796779667,False,True,False,97,0.6,0.28363,0.565,0.498,35,3507.92,True,False,False,0,0,False,False,False,False,True,False,False,True,69,1.0,3,False,False,False,True,False,0,1,1.44265625,True,False,False,0.03125,2,False,False,False,True,False,64,14,0
CUST100367,36,False,False,True,False,False,18,140.23,False,False,True,False,True,False,0.6822898095985169,False,True,False,97,0.6206896551724138,0.03132,0.058,0.46,29,1148.13,False,True,False,0,1,False,True,False,False,False,True,False,False,5,0.8333333333333334,2,False,False,False,True,False,0,1,20.032857142857143,False,False,True,0.2857142857142857,2,False,True,False,False,False,7,11,1
CUST100368,37,False,False,True,False,False,25,42.77,False,True,False,False,True,False,1.4555568544930246,True,False,False,73,0.6944444444444444,0.224442,0.674,0.667,36,747.05,False,True,False,0,0,False,False,True,False,False,False,False,True,59,1.0,2,True,False,False,False,False,4,2,1.9440909090909093,False,False,True,0.13636363636363635,3,True,False,False,False,False,22,11,0
CUST100369,27,False,True,False,False,False,18,73.28,True,False,False,False,False,True,1.6102051491994178,False,True,False,32,0.6,0.01025,0.041,0.75,30,1415.95,False,True,False,0,2,False,False,True,False,False,False,False,True,68,0.6666666666666667,2,False,True,False,False,False,3,2,1.7873170731707317,False,False,True,0.07317073170731707,3,False,False,True,False,False,41,12,1
CUST100370,36,False,False,True,False,False,12,66.13,True,False,False,False,True,False,1.1433287968143555,False,False,True,23,0.34285714285714286,0.18581200000000003,0.451,0.588,35,907.3,True,False,False,0,2,True,False,False,False,False,True,False,False,1,0.6666666666666667,4,False,False,True,False,False,0,1,6.6129999999999995,False,False,True,0.1,1,False,True,False,False,False,10,23,0
CUST100371,41,False,False,True,False,False,26,101.04,True,False,False,False,False,True,2.1718791237793615,True,False,False,26,0.6666666666666666,0.06702300000000001,0.099,0.323,39,2633.36,True,False,False,0,2,False,True,False,False,False,True,False,False,9,0.6666666666666667,3,False,False,True,False,False,4,2,1.7726315789473686,False,False,True,0.05263157894736842,3,False,False,False,True,False,57,13,1
CUST100372,52,False,False,False,True,False,23,178.97,True,False,False,False,False,True,0.682293121752249,False,True,False,96,0.6571428571428571,0.15403699999999995,0.289,0.467,35,1465.32,False,True,False,0,0,False,False,False,False,True,False,True,False,31,1.0,2,False,False,False,True,False,3,1,25.56714285714286,True,False,False,0.14285714285714285,1,False,True,False,False,False,7,12,1
CUST100373,47,False,False,False,True,False,16,115.76,True,False,False,True,False,False,2.776664363049988,False,True,False,65,0.5517241379310345,0.034781999999999993,0.102,0.659,29,3857.12,True,False,False,0,0,True,False,False,False,False,False,True,False,44,1.0,4,True,False,False,False,False,0,2,2.3152,False,True,False,0.06,3,False,False,False,True,False,50,13,0
CUST100374,60,False,False,False,False,True,30,94.16,True,False,False,True,False,False,2.7027754177286885,False,False,True,74,0.7894736842105263,0.1692,0.235,0.28,38,3053.92,False,True,False,1,2,False,False,False,False,True,True,False,False,15,0.6666666666666667,3,True,False,False,False,False,1,4,1.8107692307692307,True,False,False,0.09615384615384616,5,False,False,False,True,False,52,8,0
CUST100375,28,False,True,False,False,False,13,20.0,False,True,False,False,True,False,1.9691666666666667,True,False,False,45,0.4642857142857143,0.25772999999999996,0.426,0.395,28,472.6,True,False,False,0,0,False,True,False,False,False,False,True,False,35,1.0,3,False,True,False,False,False,4,0,0.6060606060606061,True,False,False,0.06060606060606061,2,False,False,True,False,False,33,15,0
CUST100376,46,False,False,False,True,False,20,136.0,False,True,False,False,False,True,0.7758333333333334,True,False,False,10,0.7142857142857143,0.14274099999999998,0.409,0.651,28,1266.16,False,True,False,0,1,False,False,False,True,False,True,False,False,-26,0.8333333333333334,4,False,False,False,False,True,0,1,136.0,False,False,True,1.0,1,False,False,False,False,True,1,8,0
CUST100377,38,False,False,True,False,False,20,150.55,False,True,False,True,False,False,2.8991641757998448,False,False,True,56,0.625,0.06969500000000001,0.265,0.737,32,5237.63,True,False,False,0,2,False,False,False,False,True,False,False,True,53,0.6666666666666667,4,False,True,False,False,False,1,1,2.8405660377358495,True,False,False,0.0,0,False,False,False,True,False,53,12,0
